"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","MDPR","MDPR_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-01-03",,,"0.00",",,0,2400","0.0",",,0,","0.0","T,,0,2400","29",",,0","12",",,0","20",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-01-04",,,"0.00",",,0,2400","0.0",",,0,","0.0","T,,0,2400","43",",,0","19",",,0","38",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-01-05",,,"0.25",",,0,2400","0.0",",,0,","0.0",",,0,2400","47",",,0","36",",,0","47",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-01-06",,,"0.02",",,0,2400","0.0",",,0,","0.0",",,0,2400","61",",,0","46",",,0","61",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-01-07",,,"0.00",",,0,2400","0.0",",,0,","0.0",",,0,2400","68",",,0","61",",,0","61",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-01-08",,,"0.44",",,0,2400","0.0",",,0,","0.0",",,0,2400","66",",,0","50",",,0","50",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-01-09",,,"0.00",",,0,2400","0.0",",,0,","0.0",",,0,2400","50",",,0","36",",,0","36",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-01-10",,,"1.13",",,0,2400","0.0",",,0,","0.0",",,0,2400","57",",,0","35",",,0","48",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-01-11",,,"0.00","T,,0,2400","0.0",",,0,","0.0",",,0,2400","49",",,0","33",",,0","33",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-01-12",,,"0.00",",,0,2400","0.0",",,0,","0.0",",,0,2400","48",",,0","26",",,0","36",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-01-13",,,"0.23",",,0,2400","0.0","T,,0,","0.0",",,0,2400","39",",,0","29",",,0","29",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-01-14",,,"0.02",",,0,2400","0.5",",,0,","0.0",",,0,2400","30",",,0","26",",,0","26",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-01-15",,,"0.00",",,0,2400","0.0",",,0,","0.0",",,0,2400","33",",,0","17",",,0","19",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-01-16",,,"0.00",",,0,2400","0.0",",,0,","0.0",",,0,2400","36",",,0","19",",,0","33",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-01-17",,,"0.10",",,0,2400","0.8",",,0,","0.0",",,0,2400","38",",,0","30",",,0","32",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-01-18",,,"0.00","T,,0,2400","0.0","T,,0,","0.0",",,0,2400","35",",,0","25",",,0","25",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-01-19",,,"0.00",",,0,2400","0.0",",,0,","0.0",",,0,2400","28",",,0","10",",,0","10",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-01-20",,,"0.00",",,0,2400","0.0",",,0,","0.0",",,0,2400","20",",,0","4",",,0","11",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-01-21",,,"0.00",",,0,2400","0.0",",,0,","0.0",",,0,2400","37",",,0","10",",,0","34",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-01-22",,,"0.08",",,0,2400","1.0",",,0,","1.0",",,0,2400","36",",,0","19",",,0","19",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-01-23",,,"0.00",",,0,2400","0.0",",,0,","0.0",",,0,2400","35",",,0","12",",,0","22",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-01-24",,,"0.00","T,,0,2400","0.0","T,,0,","0.0",",,0,2400","25",",,0","10",",,0","10",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-01-25",,,"0.00",",,0,2400","0.0",",,0,","0.0",",,0,2400","29",",,0","5",",,0","27",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-01-26",,,"0.00","T,,0,2400","0.0","T,,0,","0.0",",,0,2400","32",",,0","27",",,0","30",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-01-27",,,"0.00",",,0,2400","0.0",",,0,","0.0",",,0,2400","46",",,0","28",",,0","31",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-01-28",,,"0.00","T,,0,2400","0.0",",,0,","0.0",",,0,2400","51",",,0","26",",,0","49",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-01-29",,,"0.85",",,0,2400","0.0","T,,0,","0.0",",,0,2400","58",",,0","24",",,0","24",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-01-30",,,"0.00","T,,0,2400","0.0","T,,0,","0.0",",,0,2400","31",",,0","15",",,0","22",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-01-31",,,"0.21",",,0,2400","0.0","T,,0,","0.0",",,0,2400","36",",,0","20",",,0","32",",,0,2400",,,,,,,"    1",",,0",,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-02-01",,,"0.12",",,0,2400","0.0","T,,0,","0.0",",,0,2400","41",",,0","27",",,0","27",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-02-02",,,"0.00",",,0,2400","0.0",",,0,","0.0",",,0,2400","51",",,0","23",",,0","35",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-02-03",,,"0.00",",,0,2400","0.0",",,0,","0.0",",,0,2400","53",",,0","27",",,0","50",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-02-04",,,"0.10",",,0,2400","0.0",",,0,","0.0",",,0,2400","64",",,0","49",",,0","64",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-02-05",,,"0.64",",,0,2400","0.0",",,0,","0.0",",,0,2400","68",",,0","55",",,0","67",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-02-06",,,"0.78",",,0,2400","0.0",",,0,","0.0",",,0,2400","67",",,0","35",",,0","35",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-02-07",,,"0.00","T,,0,2400","0.0","T,,0,","0.0",",,0,2400","36",",,0","33",",,0","34",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-02-08",,,"0.00",",,0,2400","0.0",",,0,","0.0",",,0,2400","48",",,0","31",",,0","40",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-02-09",,,"0.00","T,,0,2400","0.0",",,0,","0.0",",,0,2400","53",",,0","37",",,0","45",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-02-10",,,"0.00",",,0,2400","0.0",",,0,","0.0",",,0,2400","45",",,0","14",",,0","14",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-02-11",,,"0.73",",,0,2400","4.3",",,0,","4.0",",,0,2400","23",",,0","12",",,0","23",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-02-12",,,"1.20",",,0,2400","0.2",",,0,","2.0",",,0,2400","41",",,0","23",",,0","24",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-02-13",,,"0.03",",,0,2400","0.6",",,0,","3.0",",,0,2400","25",",,0","19",",,0","20",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-02-14",,,"0.00",",,0,2400","0.0",",,0,","2.0",",,0,2400","41",",,0","20",",,0","39",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-02-15",,,"0.00",",,0,2400","0.0",",,0,","1.0",",,0,2400","42",",,0","33",",,0","33",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-02-16",,,"0.00",",,0,2400","0.0",",,0,","0.0",",,0,2400","45",",,0","26",",,0","44",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-02-17",,,"0.14",",,0,2400","0.0",",,0,","0.0",",,0,2400","64",",,0","40",",,0","40",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-02-18",,,"0.00","T,,0,2400","0.0","T,,0,","0.0",",,0,2400","43",",,0","28",",,0","29",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-02-19",,,"0.00","T,,0,2400","0.0","T,,0,","0.0",",,0,2400","32",",,0","20",",,0","27",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-02-20",,,"0.00","T,,0,2400","0.0","T,,0,","0.0",",,0,2400","35",",,0","18",",,0","18",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-02-21",,,"0.21",",,0,2400","0.0","T,,0,","0.0","T,,0,2400","30",",,0","15",",,0","30",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-02-22",,,"0.30",",,0,2400","0.0",",,0,","0.0","T,,0,2400","33",",,0","30",",,0","30",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-02-23",,,"0.00","T,,0,2400","0.0","T,,0,","0.0","T,,0,2400","32",",,0","27",",,0","29",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-02-24",,,"0.02",",,0,2400","0.2",",,0,","0.0",",,0,2400","33",",,0","28",",,0","31",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-02-25",,,"0.01",",,0,2400","0.0",",,0,","0.0",",,0,2400","38",",,0","31",",,0","37",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-02-26",,,"0.25",",,0,2400","0.7",",,0,","0.0",",,0,2400","40",",,0","24",",,0","24",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-02-27",,,"0.00","T,,0,2400","0.0","T,,0,","1.0",",,0,2400","28",",,0","21",",,0","22",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-02-28",,,"0.00","T,,0,2400","0.0","T,,0,","0.0",",,0,2400","40",",,0","21",",,0","33",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-02-29",,,"0.07",",,0,2400","0.0","T,,0,","0.0",",,0,2400","50",",,0","33",",,0","38",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-03-01",,,"0.00",",,0,2400","0.0",",,0,","0.0",",,0,2400","52",",,0","34",",,0","41",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-03-02",,,"0.05",",,0,2400","0.0",",,0,","0.0",",,0,2400","69",",,0","37",",,0","60",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-03-03",,,"0.61",",,0,2400","0.0",",,0,","0.0",",,0,2400","71",",,0","39",",,0","39",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-03-04",,,"2.12",",,0,2400","0.0","T,,0,","0.0",",,0,2400","43",",,0","34",",,0","34",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-03-05",,,"0.00","T,,0,2400","0.0","T,,0,","0.0",",,0,2400","44",",,0","30",",,0","32",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-03-06",,,"0.00",",,0,2400","0.0",",,0,","0.0",",,0,2400","52",",,0","29",",,0","33",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-03-07",,,"0.79",",,0,2400","6.8",",,0,","0.0",",,0,2400","33",",,0","22",",,0","22",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-03-08",,,"0.46",",,0,2400","7.6",",,0,","9.0",",,0,2400","28",",,0","16",",,0","16",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-03-09",,,"0.00",",,0,2400","0.0",",,0,","9.0",",,0,2400","44",",,0","14",",,0","33",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-03-10",,,"0.03",",,0,2400","0.0",",,0,","3.0",",,0,2400","49",",,0","31",",,0","33",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-03-11",,,"0.00",",,0,2400","0.0",",,0,","1.0",",,0,2400","45",",,0","24",",,0","36",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-03-12",,,"0.00",",,0,2400","0.0",",,0,","1.0",",,0,2400","63",",,0","33",",,0","49",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-03-13",,,"0.00",",,0,2400","0.0",",,0,","0.0",",,0,2400","66",",,0","47",",,0","48",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-03-14",,,"0.34",",,0,2400","0.0",",,0,","0.0",",,0,2400","48",",,0","37",",,0","37",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-03-15",,,"0.46",",,0,2400","0.0",",,0,","0.0",",,0,2400","45",",,0","34",",,0","39",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-03-16",,,"0.00","T,,0,2400","0.0",",,0,","0.0",",,0,2400","47",",,0","38",",,0","39",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-03-17",,,"0.00","T,,0,2400","0.0",",,0,","0.0",",,0,2400","54",",,0","36",",,0","51",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-03-18",,,"0.61",",,0,2400","0.0",",,0,","0.0",",,0,2400","65",",,0","47",",,0","51",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-03-19",,,"2.29",",,0,2400","0.0","T,,0,","0.0",",,0,2400","65",",,0","36",",,0","36",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-03-20",,,"0.00",",,0,2400","0.0",",,0,","0.0",",,0,2400","55",",,0","30",",,0","37",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-03-21",,,"0.00",",,0,2400","0.0",",,0,","0.0",",,0,2400","68",",,0","33",",,0","52",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-03-22",,,"0.00",",,0,2400","0.0",",,0,","0.0",",,0,2400","58",",,0","34",",,0","34",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-03-23",,,"0.05",",,0,2400","0.3",",,0,","0.0",",,0,2400","44",",,0","27",",,0","31",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-03-24",,,"0.00","T,,0,2400","0.0","T,,0,","0.0","T,,0,2400","44",",,0","28",",,0","31",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-03-25",,,"0.00","T,,0,2400","0.0",",,0,","0.0",",,0,2400","59",",,0","28",",,0","53",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-03-26",,,"0.54",",,0,2400","0.0",",,0,","0.0",",,0,2400","68",",,0","46",",,0","46",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-03-27",,,"0.32",",,0,2400","0.0",",,0,","0.0",",,0,2400","65",",,0","46",",,0","61",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-03-28",,,"0.74",",,0,2400","0.0",",,0,","0.0",",,0,2400","65",",,0","38",",,0","38",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-03-29",,,"0.00",",,0,2400","0.0",",,0,","0.0",",,0,2400","51",",,0","32",",,0","46",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-03-30",,,"0.09",",,0,2400","0.0",",,0,","0.0",",,0,2400","59",",,0","45",",,0","55",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-03-31",,,"0.09",",,0,2400","0.0",",,0,","0.0",",,0,2400","68",",,0","54",",,0","59",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-04-01",,,"0.43",",,0,2400","0.0",",,0,","0.0",",,0,2400","59",",,0","42",",,0","42",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-04-02",,,"0.00",",,0,2400","0.0",",,0,","0.0",",,0,2400","54",",,0","37",",,0","44",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-04-03",,,"2.52",",,0,2400","0.0",",,0,","0.0",",,0,2400","57",",,0","41",",,0","56",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-04-04",,,"2.27",",,0,2400","0.0",",,0,","0.0",",,0,2400","60",",,0","44",",,0","44",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-04-05",,,"0.00",",,0,2400","0.0",",,0,","0.0",",,0,2400","57",",,0","40",",,0","42",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-04-06",,,"0.00",",,0,2400","0.0",",,0,","0.0",",,0,2400","68",",,0","36",",,0","50",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-04-07",,,"0.00",",,0,2400","0.0",",,0,","0.0",",,0,2400","75",",,0","44",",,0","58",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-04-08",,,"0.00",",,0,2400","0.0",",,0,","0.0",",,0,2400","74",",,0","50",",,0","65",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-04-09",,,"0.03",",,0,2400","0.0",",,0,","0.0",",,0,2400","66",",,0","55",",,0","56",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-04-10",,,"0.00",",,0,2400","0.0",",,0,","0.0",",,0,2400","77",",,0","56",",,0","72",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-04-11",,,"0.43",",,0,2400","0.0",",,0,","0.0",",,0,2400","75",",,0","51",",,0","51",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-04-12",,,"0.00","T,,0,2400","0.0",",,0,","0.0",",,0,2400","51",",,0","39",",,0","39",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-04-13",,,"0.11",",,0,2400","0.0","T,,0,","0.0",",,0,2400","42",",,0","37",",,0","39",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-04-14",,,"0.00","T,,0,2400","0.0",",,0,","0.0",",,0,2400","49",",,0","37",",,0","39",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-04-15",,,"0.00",",,0,2400","0.0",",,0,","0.0",",,0,2400","59",",,0","32",",,0","44",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-04-16",,,"0.00",",,0,2400","0.0",",,0,","0.0",",,0,2400","70",",,0","39",",,0","55",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-04-17",,,"0.00",",,0,2400","0.0",",,0,","0.0",",,0,2400","75",",,0","48",",,0","56",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-04-18",,,"0.01",",,0,2400","0.0",",,0,","0.0",",,0,2400","76",",,0","51",",,0","56",",,0,2400",,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2008-04-19",,,"0.20",",,0,2400","0.0",",,0,","0.0",",,0,2400","59",",,0","47",",,0","47",",,0,2400",,,,,,,,,,,,,,
